"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1606944510","x1084225192602157056",2019-01-12 23:06:44,"wow_slim1968","@greggutfeld https://t.co/psXGUurYej","Twitter for Android",0,"x1084224271239577600","x28628850","greggutfeld",FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DwvxD8cVAAARV7Y.jpg","https://t.co/psXGUurYej","https://twitter.com/wow_slim1968/status/1084225192602157056/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DwvxD8cVAAARV7Y.jpg","https://t.co/psXGUurYej","https://twitter.com/wow_slim1968/status/1084225192602157056/photo/1",,"x28628850","greggutfeld","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1084225192602157056","MAGA_Dreamer","Yakima,WA","Keep America great!",,FALSE,410,847,1,2066,1587,2013-07-19 23:20:08,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1606944510/1480274678","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/921897918017150976/_mY21upb_normal.jpg"
"x787346311947452416","x838335896374165504",2017-03-05 10:30:27,"maga_rick","💙 Call on Jesus 💙 https://t.co/brWXNJwwQJ","Twitter for iPhone",60,,,,FALSE,TRUE,0,105,,,,,,"http://pbs.twimg.com/media/C6JDtEwVUAUz9N3.jpg","https://t.co/brWXNJwwQJ","https://twitter.com/trinitysfaith/status/838307327652458499/photo/1","photo","http://pbs.twimg.com/media/C6JDtEwVUAUz9N3.jpg","https://t.co/brWXNJwwQJ","https://twitter.com/trinitysfaith/status/838307327652458499/photo/1",,"x3281306976","trinitysfaith","en",,,,,,,,,,,,,,,,"x838307327652458499","💙 Call on Jesus 💙 https://t.co/brWXNJwwQJ",2017-03-05 08:36:56,"Twitter Web Client",192,105,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/838335896374165504","rick #MAGA","","Christian, conservative , loves Jesus, Trump supporter , political junkie, pro-lifer 🙌🙏🏻🌲#MAGA #ourgodisgreater #Jesus #bible #christianlivesmatter",,FALSE,1296,634,3,849,714,2016-10-15 17:36:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/787346311947452416/1479676915",,"http://pbs.twimg.com/profile_images/797950092443533313/scLtn8m3_normal.jpg"
"x775897007130943488","x800565756874424320",2016-11-21 05:05:24,"HRC4Prison2K16","@CNN 
""Donald Trump has no chance to win the presidency""
 
-Increasingly Nervous Man https://t.co/B5fQHVlXTs","Twitter for iPhone",127,,,,FALSE,TRUE,0,5,,,,,,"http://pbs.twimg.com/media/CxwuQIVUoAApH0L.jpg","https://t.co/B5fQHVlXTs","https://twitter.com/AustinHorton6/status/800565694194712576/photo/1","photo","http://pbs.twimg.com/media/CxwuQIVUoAApH0L.jpg","https://t.co/B5fQHVlXTs","https://twitter.com/AustinHorton6/status/800565694194712576/photo/1",,"x155659394 x759251","AustinHorton6 CNN","en",,,,,,,,,,,,,,,,"x800565694194712576","@CNN 
""Donald Trump has no chance to win the presidency""
 
-Increasingly Nervous Man https://t.co/B5fQHVlXTs",2016-11-21 05:05:09,"Twitter for iPhone",9,5,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/800565756874424320","MAGA 2016","United States","Donald Trump for President 2016---------------Member of the #AltRight ------------------------Facts don't care about feelings----------------#MAGA #TrumpTrain","https://t.co/O5S0tGL6kR",FALSE,775,1505,2,53,47,2016-09-14 03:20:36,FALSE,"https://t.co/O5S0tGL6kR","http://donaldjtrump.com","en","https://pbs.twimg.com/profile_banners/775897007130943488/1474554630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/775898325107273728/fQ64ECTh_normal.jpg"
"x475251011","x1084283639502901248",2019-01-13 02:58:59,"NMKrav","Three rounds, five Knee strikes each leg , five groin strikes each leg, sprawl and come up kicking! Working hard even when you want to quit. You can’t ask your attacker to hang on a sec while you catch your breath!... https://t.co/uiLIIjwrRC","Facebook",241,,,,FALSE,FALSE,1,0,,,"facebook.com/nmkravmaga/vid…","https://t.co/uiLIIjwrRC","https://www.facebook.com/nmkravmaga/videos/228492958053010/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1084283639502901248","New Mexico Krav Maga","Santa Fe, NM","The official Twitter account for New Mexico Krav Maga.","http://t.co/sa91jY6Gts",FALSE,727,10,1,1247,0,2012-01-26 21:14:14,FALSE,"http://t.co/sa91jY6Gts","http://nmkravmaga.com/","en",,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1783420558/krav_maganmalliancelogo_normal.jpg"
"x16054602","x1085703969089843201",2019-01-17 01:02:52,"NASCARNAC","@dphaw @VileGoat @HouseCracka Yes.

Gillette thinks, rightly or wrongly, that they will gain more misguided Beta male Millennial minded do-gooders than they will lose legacy customers.

Dick's method was just plain bull-headed stupid. At least Gillette put some thought into it, even if it fails.","Twitter for Android",266,"x1085702645552013313","x69111167","dphaw",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x69111167 x749621605014331393 x16190478","dphaw VileGoat HouseCracka","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085703969089843201","The Stupendous Yappi 🇺🇸🇨🇴🏁🏒🥅🥊🚨","South Florida, Nevada ✅","Mosport soothsayer, Dad of 3, SURVIVOR, JPM/BradK/Penske, NHL Panthers, Colombian(ish), politics, Catholic, RT just RT #MAGA #FlaPanthers","https://t.co/TuyLqYOAIw",FALSE,9721,9491,611,516083,14291,2008-08-30 13:58:26,FALSE,"https://t.co/TuyLqYOAIw","http://prismsinc.blogspot.com","en","https://pbs.twimg.com/profile_banners/16054602/1482896489","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1068016635578073088/YASvrANB_normal.jpg"
"x107792558","x1085580879337000960",2019-01-16 16:53:45,"ConsrvativeDiva","Islamic State is claiming responsibility for a deadly bomb attack that has killed multiple service members in #Syria Keep them in your prayers.... https://t.co/O6tEaJtjeL","Twitter for iPhone",140,,,,FALSE,TRUE,0,2760,"Syria",,,,,,,,,,,,,"x25202268","SaraCarterDC","en",,,,,,,,,,,,,,,,"x1085554724756221953","Islamic State is claiming responsibility for a deadly bomb attack that has killed multiple service members in #Syria Keep them in your prayers.... https://t.co/O6tEaJtjeL",2019-01-16 15:09:49,"Twitter Web Client",4677,2760,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085580879337000960","🇺🇸MAGA ~ Democrats are Psychotic 🇺🇸","USA #AllPoliticsRLocal","#MAGA #TrumpTrain #HonorChrisKyle #Benghazi #Extortion17 #WalkAway         #Besties 👉 @jerzyluv2A @marcogon4","https://t.co/rWVyiPNInu",FALSE,13921,8967,309,83621,16854,2010-01-23 19:14:07,FALSE,"https://t.co/rWVyiPNInu","https://www.facebook.com/ConsrvativeDiva","en","https://pbs.twimg.com/profile_banners/107792558/1541980021","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1056309391643815939/_lbPiQyD_normal.jpg"
"x269932975","x834691715231531008",2017-02-23 09:09:47,"Magablues_","#magaluf not long now!! 🙋🙋🏽‍♂️","Twitter for iPhone",30,,,,FALSE,FALSE,1,0,"magaluf",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/834691715231531008","MAGA!","","MAGALUF 2017 are you going? Tweet my page! Will be bringing all the news, jobs and attractions for next years Magaluf 2017. Keep Reading...",,FALSE,993,546,4,440,321,2011-03-21 18:25:51,FALSE,,,"en","https://pbs.twimg.com/profile_banners/269932975/1449008715","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/668913801367015427/chwfq4tA_normal.jpg"
"x820661150153142272","x842923368508768257",2017-03-18 02:19:26,"JesseHotovcin","Fox's Tucker Carlson Asks: Who Tried Harder to Swing the Election, Russia — or NBC? https://t.co/xgbeVbydos","Twitter for Android",119,,,,FALSE,TRUE,0,33,,,"newsbusters.org/blogs/nb/tom-b…","https://t.co/xgbeVbydos","http://www.newsbusters.org/blogs/nb/tom-blumer/2017/03/16/foxs-tucker-carlson-asks-who-tried-harder-swing-election-russia-%E2%80%94-or#.WMyWCWbhPw8.twitter",,,,,,,,,"x418867782","K1erry","en",,,,,,,,,,,,,,,,"x842920030450991104","Fox's Tucker Carlson Asks: Who Tried Harder to Swing the Election, Russia — or NBC? https://t.co/xgbeVbydos",2017-03-18 02:06:10,"Twitter Web Client",38,33,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/842923368508768257","💥Jesse4Trump MAGA💥","","God /friends/news/pictures/poems/Opinionated 🇺🇸 #MAGA !🇺🇸 Worked & Now (US CITIZEN WITH DISABILITY) 💕 LOVES TRUMP & family💕 followed by many good people.",,FALSE,844,1122,9,15824,15057,2017-01-15 15:57:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/820661150153142272/1485283478",,"http://pbs.twimg.com/profile_images/824006146818240513/zpYdQwd-_normal.jpg"
"x518103815","x1084770579536859136",2019-01-14 11:13:54,"KravMaga_SD","Adults classes are back for 2019! The Epping crew spent the class in the perfect outdoors. #kmgaus #kravmagaglobal #kmgaustralia #kravmaga #kmg #selfdefence https://t.co/S7lDbZaBlb","IFTTT",156,,,,FALSE,FALSE,2,0,"kmgaus kravmagaglobal kmgaustralia kravmaga kmg selfdefence",,,,,"http://pbs.twimg.com/media/Dw3hF-ZXQAAtQqN.jpg","https://t.co/S7lDbZaBlb","https://twitter.com/KravMaga_SD/status/1084770579536859136/photo/1","photo","http://pbs.twimg.com/media/Dw3hF-ZXQAAtQqN.jpg","https://t.co/S7lDbZaBlb","https://twitter.com/KravMaga_SD/status/1084770579536859136/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1084770579536859136","KMSD","Sydney Australia","Krav Maga School located in Sydney's North West","http://t.co/zclYzre2Zg",FALSE,648,193,2,441,3,2012-03-08 01:46:52,FALSE,"http://t.co/zclYzre2Zg","http://www.kravmagaselfdefence.com.au","en",,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/999211394053505025/azDmprWp_normal.jpg"
"x121378227","x1068683051088134145",2018-12-01 01:47:49,"dj_emanuel_maga","Studio night @ London, United Kingdom https://t.co/nSjGt2SqVB","Instagram",61,,,,FALSE,FALSE,0,0,,,"instagram.com/p/Bq06op2n6GU/…","https://t.co/nSjGt2SqVB","https://www.instagram.com/p/Bq06op2n6GU/?utm_source=ig_twitter_share&igshid=1kq757bx2anr7",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json","London","London, England","city","United Kingdom","GB","51.50711486 -0.12731805","-0.12731805 51.50711486","-0.187894 -0.109978 -0.109978 -0.187894 51.483718 51.483718 51.5164655 51.5164655","https://twitter.com/NA/status/1068683051088134145","Emanuel Maga","London, GB","DJ & Producer - New track https://t.co/s0EYupkBxj","http://t.co/TuAJYcFshu",FALSE,369,1402,6,416,50,2010-03-09 09:24:39,FALSE,"http://t.co/TuAJYcFshu","http://emanuelmaga.co.uk/","en","https://pbs.twimg.com/profile_banners/121378227/1398205344","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/576510105165910016/loMEcZ2H_normal.jpeg"
"x747074713101406208","x1085702894698065920",2019-01-17 00:58:36,"michael53021960","@bbradleymp @michaelgove @ParliamentLive ''Please do not let #Corbyn near Number 10!''

Odd thing to say (assuming you're telling the truth). It's up to the electorate, not you or any other MP, whether Corbyn gets to #10.","Twitter Web Client",180,"x1085622429693734912","x918031841759780864","bbradleymp",FALSE,FALSE,1,0,"Corbyn",,,,,,,,,,,,,"x918031841759780864 x748453510048518145 x529487368","bbradleymp michaelgove ParliamentLive","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085702894698065920","Michael Marshall","Wales.","Assange supporter, anti-zionist, environmentalist. Despise Tories. Dislike Clinton, Obama, and Trump in equal measure. MAGA and ""Resistance"" types not welcome.",,FALSE,1968,2369,51,56053,174824,2016-06-26 14:31:06,FALSE,,,"en-gb","https://pbs.twimg.com/profile_banners/747074713101406208/1511743349","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1020847362972045312/qajCaa5U_normal.jpg"
"x1260088206","x1064227648321273857",2018-11-18 18:43:38,"Response_KM","Great work today, during our #FightLikeYouMeanIt seminar.
Love when people give their best.
Response KM 

#ResponseKM #FightLikeYouMeanIt #sebastiannaporowski #movingforward #kravmaga… https://t.co/ExF4amSazO","Instagram",208,,,,FALSE,FALSE,0,0,"FightLikeYouMeanIt ResponseKM FightLikeYouMeanIt sebastiannaporowski movingforward kravmaga",,"instagram.com/p/BqVQYHQF5o9/…","https://t.co/ExF4amSazO","https://www.instagram.com/p/BqVQYHQF5o9/?utm_source=ig_twitter_share&igshid=1ak00pv1c3l0h",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1064227648321273857","Response Krav Maga","Limerick, Ireland","Response Krav Maga - Official #KravMaga & #SelfDefence school in Limerick - https://t.co/Cl4RYjqGWq","https://t.co/Cl4RYjqGWq",FALSE,483,432,5,413,216,2013-03-11 18:22:35,FALSE,"https://t.co/Cl4RYjqGWq","http://response-km.com","en","https://pbs.twimg.com/profile_banners/1260088206/1451837347","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/465594676704079872/qxDFjNCM_normal.jpeg"
"x840716190","x1085236999001333760",2019-01-15 18:07:17,"magarealestate","Take a minute to remember Chuck Barkley. The player. Freak.🔥🏀 https://t.co/y3aYyGc05W","Twitter for iPhone",105,,,,FALSE,TRUE,0,1609,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/991870427218624513/pu/img/FBhOFtgCJ-3rbDT-.jpg","https://t.co/y3aYyGc05W","https://twitter.com/BallStOfficial/status/991870795373727746/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/991870427218624513/pu/img/FBhOFtgCJ-3rbDT-.jpg","https://t.co/y3aYyGc05W","https://twitter.com/BallStOfficial/status/991870795373727746/video/1",,"x324703658","rex_rexchapman","en",,,,,,,,,,,,,,,,"x1085020028179808256","Take a minute to remember Chuck Barkley. The player. Freak.🔥🏀 https://t.co/y3aYyGc05W",2019-01-15 03:45:08,"Twitter for iPhone",5685,1609,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085236999001333760","Mark Maga","Stoney Creek","I am a Royal Lepage State Realtor. I want to teach, educate and inspire individuals seeking a new home or investment opportunity in the Greater Hamilton Area.","https://t.co/kmojavcuu0",FALSE,260,538,19,2635,516,2012-09-23 00:46:30,FALSE,"https://t.co/kmojavcuu0","http://magarealestate.ca","en","https://pbs.twimg.com/profile_banners/840716190/1520864302","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1059992691856027651/0ceCM5dB_normal.jpg"
"x2366196514","x1085700589969801216",2019-01-17 00:49:26,"in2hisgrace","#chemtrails have distince characteristics. See my media for more. Search hastags. #PayAttention #Notclouds #Skystripes #poison #WakeUp #GeoEngineering #weathermodification #manmade #GlobalWarming #climatechange
#antchem #OpChemtrails  #MyPhotography 1/16/19 https://t.co/w1akYCzoTb","Twitter for Android",257,,,,FALSE,FALSE,0,0,"chemtrails PayAttention Notclouds Skystripes poison WakeUp GeoEngineering weathermodification manmade GlobalWarming climatechange antchem OpChemtrails MyPhotography",,,,,"http://pbs.twimg.com/media/DxEu335WkAAz60W.jpg","https://t.co/w1akYCzoTb","https://twitter.com/in2hisgrace/status/1085700589969801216/photo/1","photo","http://pbs.twimg.com/media/DxEu335WkAAz60W.jpg http://pbs.twimg.com/media/DxEu4sbX4AYssWX.jpg http://pbs.twimg.com/media/DxEu6SSXQAEtbkx.jpg http://pbs.twimg.com/media/DxEu7R_XgAAsA90.jpg","https://t.co/w1akYCzoTb https://t.co/w1akYCzoTb https://t.co/w1akYCzoTb https://t.co/w1akYCzoTb","https://twitter.com/in2hisgrace/status/1085700589969801216/photo/1 https://twitter.com/in2hisgrace/status/1085700589969801216/photo/1 https://twitter.com/in2hisgrace/status/1085700589969801216/photo/1 https://twitter.com/in2hisgrace/status/1085700589969801216/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085700589969801216","🇺🇸","USA","#MAGA 🇺🇸 #TRUTH #1A #2A #AppealToHeaven 🌲 #Lookup #Notclouds #Chemtrails #Skystripes #toxic #poison 
SEE MY #media #in2hisgrace NO PORN NO DM",,FALSE,9358,3966,378,85464,41665,2014-02-26 03:31:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2366196514/1522024939","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/975559389410144257/4Pp2ewHQ_normal.jpg"
"x2403805272","x1085607677093384192",2019-01-16 18:40:14,"BlaineBrian","@seanhannity And now he can explain to the families of fallen service men in Syria why they were still in that area #MAGA","Twitter for Android",108,"x1085606380415959040","x41634520","seanhannity",FALSE,FALSE,2,0,"MAGA",,,,,,,,,,,,,"x41634520","seanhannity","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085607677093384192","*CORRECT #MAGA *","Illinois, USA","retired firefighter /paramedic recovering compulsive gambler  politically conservative love USA",,FALSE,287,189,2,1956,1063,2014-03-22 14:25:54,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702674318145228800/eZJ-b_EC_normal.jpg"
"x1583080058","x1065788098905280513",2018-11-23 02:04:18,"deplorableNRA","The woman who fired #Roseanne is unemployed. https://t.co/y4Xu3ymkK0","Twitter for iPhone",88,,,,FALSE,TRUE,0,6736,"Roseanne",,"pic.twitter.com/y4Xu3ymkK0","https://t.co/y4Xu3ymkK0","https://twitter.com/nvpuckstopper/status/1065433674001207296/photo/1",,,,,,,,,"x78523300","RealJamesWoods","en",,,,,,,,,,,,,,,,"x1065479535632637952","The woman who fired #Roseanne is unemployed. https://t.co/y4Xu3ymkK0",2018-11-22 05:38:11,"Twitter for iPhone",21755,6736,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1065788098905280513","MAGA","","",,FALSE,102,118,9,2839,3171,2013-07-10 13:08:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1583080058/1476126920","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/927315286419820544/0q1C1Sau_normal.jpg"
"x2571662929","x1085703777225752578",2019-01-17 01:02:06,"LeslieDye4","That look of love https://t.co/G3odB2laXQ","Twitter Web Client",56,,,,FALSE,TRUE,0,79,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1085657227547926530/pu/img/gI-vwW2X4DGBwx6I.jpg","https://t.co/G3odB2laXQ","https://twitter.com/Cory_1077/status/1085657288512176128/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1085657227547926530/pu/img/gI-vwW2X4DGBwx6I.jpg","https://t.co/G3odB2laXQ","https://twitter.com/Cory_1077/status/1085657288512176128/video/1",,"x3464860760","Cory_1077","en",,,,,,,,,,,,,,,,"x1085657288512176128","That look of love https://t.co/G3odB2laXQ",2019-01-16 21:57:22,"Twitter for iPhone",272,79,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085703777225752578","Leslie Dye","","#MAGA, Christian but not the perfect Christian...just the one who needs Christ No grit...No pearl!  Ephesians 6:10-20",,FALSE,12800,5783,595,234283,184120,2014-06-16 21:07:45,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2571662929/1547102479","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1078505594993197056/j5ZdXaPH_normal.jpg"
"x118780129","x1085702498956992513",2019-01-17 00:57:01,"MAGAdelphia","Nancy Pelosi rescinding Trump’s invitation to the #SOTU is actually great. 

Nothing would be better than to show exactly what obstructionists they are than doing that. 

The American people have become sick and tired of the division that the obstructionists are sewing!","Power10",140,,,,FALSE,TRUE,0,7,"SOTU",,,,,,,,,,,,,"x1027270302382874624","joeymaga","en",,,,,,,,,,,,,,,,"x1085702370921771008","Nancy Pelosi rescinding Trump’s invitation to the #SOTU is actually great. 

Nothing would be better than to show exactly what obstructionists they are than doing that. 

The American people have become sick and tired of the division that the obstructionists are sewing!",2019-01-17 00:56:31,"Twitter for iPhone",10,7,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085702498956992513","MAGAdelphia","United States","A MAGA man in Philadelphia",,FALSE,10429,3554,503,6047,2406,2010-03-01 18:41:40,FALSE,,,"en","https://pbs.twimg.com/profile_banners/118780129/1547527604","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1085700390509629441/bylKm3g4_normal.jpg"
"x19328244","x1085656814417399811",2019-01-16 21:55:29,"OliverF","President Trump should tell Pelosi she can watch the state of the Union: on TV while he delivers it from the White House in front of an audience of veterans and angel moms

Constitution says the President will deliver the state of the union - it doesn’t say where

RT if you agree","Twitter for iPhone",140,,,,FALSE,TRUE,0,21526,,,,,,,,,,,,,,"x292929271","charliekirk11","en",,,,,,,,,,,,,,,,"x1085558896327081984","President Trump should tell Pelosi she can watch the state of the Union: on TV while he delivers it from the White House in front of an audience of veterans and angel moms

Constitution says the President will deliver the state of the union - it doesn’t say where

RT if you agree",2019-01-16 15:26:24,"Twitter for iPhone",39837,21526,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085656814417399811","Oliver For MAGA","AMERICA!","Love your country & honor those who paid the ultimate measure to ensure our freedoms & liberties. #MAGA #DrainTheSwamp #Q #WWG1WGA #2A #BuildTheWall #TermLimits",,FALSE,1673,1685,17,12389,13639,2009-01-22 05:54:36,FALSE,,,"en","https://pbs.twimg.com/profile_banners/19328244/1515898919","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/903407549520769024/T7MkFllq_normal.jpg"
"x3100165361","x1050863476128837633",2018-10-12 21:39:11,"MagaAnder","@shattawalegh Chaaaampioooooon","Twitter for Android",16,"x1050718761483993088","x310709509","shattawalegh",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x310709509","shattawalegh","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1050863476128837633","Alex Ander Maga","Accra, Ghana","A maverick",,FALSE,683,1328,1,608,887,2015-03-20 20:13:29,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3100165361/1443327051","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/733937370572193792/RSw8QSQS_normal.jpg"
"x165515124","x995753161410404352",2018-05-13 19:50:28,"EnforceKravMaga","@PanosLacrosse @3dGeorgia Hey Chris, my son has two more years.","Twitter for iPhone",37,"x994290245716848641","x437144168","PanosLacrosse",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x437144168 x3313403592","PanosLacrosse 3dGeorgia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/995753161410404352","EnforceKravMaga","","Self-Defense and fitness. Practical approach to personal safety. Private In-home self defense training. Begin your training now!","https://t.co/dpvRTGT4LL",FALSE,411,316,1,636,71,2010-07-11 20:09:17,FALSE,"https://t.co/dpvRTGT4LL","http://enforcekravmaga.com","en","https://pbs.twimg.com/profile_banners/165515124/1362147946","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/2018216022/EnforceKravMagaLogo-1_normal.jpeg"
"x1229028254","x880004870580948992",2017-06-28 10:08:05,"BRKravMaga","""I love the fact that the classes don't have official start times. Great workout!"" @Groupon #HappyCustomer","Twitter Web Client",106,,,,FALSE,FALSE,1,1,"HappyCustomer",,,,,,,,,,,,,"x114478604","Groupon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/880004870580948992","BR Krav Maga","Baton Rouge, LA","If you find yourself out of shape & concerned about violence, BR Krav Maga can make you fit and fearless with self-defense & fitness. 225-329-9820.","https://t.co/L5uePZMIMX",FALSE,268,886,5,697,5,2013-03-01 04:46:49,FALSE,"https://t.co/L5uePZMIMX","http://www.batonrougekravmaga.com","en","https://pbs.twimg.com/profile_banners/1229028254/1468157700","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/752563902286696448/c-tJt2Q1_normal.jpg"
"x146000798","x1085498554926448642",2019-01-16 11:26:37,"KrgavMaga","@FatherhoodWing Followed you, darklanterndigital is mine. 🙂","Twitter Web Client",43,"x1085256880178585600","x925716596190056449","FatherhoodWing",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x925716596190056449","FatherhoodWing","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085498554926448642","Gavin","Southampton, England","Radically atheist dad with a twisted sense of humour.",,FALSE,142,149,11,9079,362,2010-05-20 11:07:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/146000798/1354030448","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3767617536/6cb83f6c7ea89d9eb2da0fee8c68abde_normal.jpeg"
